title,company,category,location,created,salary_min,salary_max,contract_type
SAP Fiori / UI5 (Lead) Developer - Remote / Low Travel (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Frankfurt am Main, Hessen",2024-10-24T19:39:46Z,N/A,N/A,permanent
Industrielackierer Siemens (m/w/d) in Allach,persona service AG & Co. KG • Niederlassung: Fürstenfeldbruck,IT-Stellen,"Starnberg, Starnberg (Kreis)",2025-03-14T06:41:36Z,20,22,N/A
SAP HCM Inhouse Consultant (m/w/d) - Karrierechance,Peak One GmbH,IT-Stellen,"Halle, Gütersloh (Kreis)",2025-02-27T14:22:45Z,70000,120000,permanent
SAP IS-R (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Bahnhofsviertel, Frankfurt am Main",2024-07-16T18:15:28Z,60000,120000,permanent
Montierer Batteriefertigung (m/w/d),persona service AG & Co. KG • Niederlassung: Dresden Altstadt,IT-Stellen,"Pirna, Sächsische Schweiz-Osterzgebirge (Kreis)",2025-02-22T05:56:10Z,14,16,N/A
SAP IS-U (Senior) Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Malstatt, Saarbrücken",2024-12-26T18:01:22Z,55000,120000,permanent
CNC-Dreher (m/w/d),persona service AG & Co. KG • Niederlassung: Schwäbisch Gmünd,IT-Stellen,"Schwäbisch Gmünd, Pfeilhalde",2025-03-05T06:15:00Z,24,26,N/A
Softwareentwickler .NET (m/w/d),Computer Futures,IT-Stellen,"Dortmund, Nordrhein-Westfalen",2025-03-19T14:48:16Z,60000,90000,permanent
Elektriker (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Neukölln,IT-Stellen,"Mariendorf, Berlin",2025-02-25T06:00:22Z,18,20,N/A
Vorarbeiter im Kabelleitungstiefbau (m/w/d),POHL-Gruppe,IT-Stellen,"Hamburg, Deutschland",2024-01-31T17:43:18Z,N/A,N/A,N/A
SAP CRM Entwickler für ERMS (m/w/d),Progressive,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-20T14:41:52Z,166400,291200,contract
Staplerfahrer Siemens (m/w/d),persona service AG & Co. KG • Niederlassung: Frankfurt Mitte,IT-Stellen,"Bornheim, Frankfurt am Main",2025-03-14T06:41:36Z,16,18,N/A
Metallbearbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Straubing,IT-Stellen,"Plattling, Deggendorf (Kreis)",2025-03-20T06:44:37Z,16,18,N/A
Senior-Java Entwickler (m/w/d) Vollzeitkraft,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Friedrichsfelde, Berlin",2025-03-07T19:19:35Z,N/A,N/A,permanent
Ausbildung - Kaufleute für IT-System-Management (m/w/d),Bela,IT-Stellen,"Schreventeich, Kiel",2024-08-01T08:02:58Z,N/A,N/A,N/A
SAP HCM (Senior) Consultant - Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2025-03-01T03:43:37Z,100000,100000,permanent
SAP FI or SAP CO (S/4HANA) Lead Consultant - Low Travel / Remote (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-12-26T18:01:23Z,N/A,N/A,permanent
Salesforce (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Friedrichstadt, Düsseldorf",2024-12-20T14:14:45Z,60000,120000,permanent
Sachbearbeiter Ersatzteilverkauf (m/w/d),persona service AG & Co. KG • Niederlassung: Biberach,IT-Stellen,"Biberach an der Riß, Biberach (Kreis)",2025-03-08T06:24:21Z,45000,50000,N/A
Projektleiter Rohrleitungsbau (m/w/d),iks Engineering GmbH,IT-Stellen,"Humboldt-Gremberg, Köln",2024-12-18T08:07:59Z,N/A,N/A,contract
Senior C++ Developer,TalenTailors,IT-Stellen,"Berlin, Deutschland",2024-07-22T18:43:27Z,N/A,N/A,N/A
Inside Sales Manager (m/w/d),persona service AG & Co. KG • Niederlassung: Elmshorn,IT-Stellen,"Itzehoe, Steinburg (Kreis)",2025-03-18T06:41:56Z,16,18,N/A
Senior Developer (m/w/d) JAVA,Bela,IT-Stellen,"Schreventeich, Kiel",2024-01-29T18:01:33Z,N/A,N/A,N/A
Produktionshelfer (m/w/d),persona service AG & Co. KG • Niederlassung: Lübeck,IT-Stellen,"Buntekuh, Lübeck",2025-02-27T06:05:12Z,14,16,N/A
Microsoft Dynamics AX/365 Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Hamburg-Altstadt, Hamburg",2024-12-20T14:14:46Z,60000,120000,permanent
IT-Systemadministrator (m/w/d) Schwerpunkt Infrastruktur und Anwendungsbetreuung,WTSH - Wirtschaftsförderung und Technologietransfer Schleswig-Holstein GmbH,IT-Stellen,"Kiel, Schleswig-Holstein",2025-03-11T14:16:07Z,N/A,N/A,N/A
Java CMS Developer (m/w/d) zum nächstmöglichen Zeitpunkt,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brünninghausen, Dortmund",2025-03-13T19:24:59Z,N/A,N/A,permanent
IT System-Engineer - Modern Workplace (m/w/d),Computer Futures,IT-Stellen,"Ettlingen, Karlsruhe (Kreis)",2025-03-18T14:42:14Z,60000,80000,permanent
IT-Entwickler (w/d/m) in VZ,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Dresdener Heide, Dresden",2025-03-12T19:23:31Z,N/A,N/A,permanent
Softwareentwickler (m/w/d) ab sofort (nach Vereinbarung),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Altstadt, Freiburg im Breisgau",2025-02-11T01:25:41Z,N/A,N/A,permanent
IT Infrastructure Architect,BEW Berliner Energie und Wärme GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-06T18:19:07Z,N/A,N/A,N/A
Microsoft 365 Administrator - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Dortmund",2025-01-14T22:20:54Z,60000,120000,permanent
Sachbearbeiter Einkauf (m/w/d),persona service AG & Co. KG • Niederlassung: Donauwörth,IT-Stellen,"Wertingen, Dillingen an der Donau (Kreis)",2025-03-01T06:09:38Z,40000,45000,N/A
Haustechniker (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Wedding,IT-Stellen,"Wedding, Berlin",2025-02-28T06:09:47Z,18,20,N/A
Maschinen- und Anlagenführer (m/w/d),persona service AG & Co. KG • Niederlassung: Memmingen,IT-Stellen,"Mindelheim, Unterallgäu (Kreis)",2025-03-12T06:36:28Z,22,24,N/A
SAP Fiori (HCM/SuccessFactors) Developer - Fully Remote (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Innenstadt, Mannheim",2024-12-23T19:56:01Z,60000,120000,permanent
Salesforce Project Manager - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2025-01-14T22:20:53Z,60000,120000,permanent
SAP Authorization / Berechtigungen Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Berlin",2024-12-20T01:49:55Z,45000,120000,permanent
Empfangsmitarbeiter (m/w/d) in Potsdam,persona service AG & Co. KG • Niederlassung: Potsdam,IT-Stellen,"Ludwigsfelde, Teltow-Fläming (Kreis)",2025-03-19T06:48:51Z,18,20,N/A
Elektriker (m/w/d),persona service AG & Co. KG • Niederlassung: Fürstenfeldbruck,IT-Stellen,"Allach-Untermenzing, München",2025-03-14T06:41:36Z,20,22,N/A
Fachkraft Lagerlogistik (m/w/d),persona service AG & Co. KG • Niederlassung: Köln Deutz,IT-Stellen,"Pulheim, Rhein-Erft-Kreis",2025-03-13T06:44:56Z,18,20,N/A
SAP S/4HANA QM Lead Consultant - Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Stuttgart",2024-10-24T19:39:46Z,N/A,N/A,permanent
System Engineer,Progressive Recruitment,IT-Stellen,"Gilching, Starnberg (Kreis)",2025-03-17T14:48:50Z,N/A,N/A,contract
ABAP OO Developer (Cloud & Integration) Exciting Projects (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Stuttgart",2024-12-23T19:56:01Z,60000,90000,permanent
Heilerziehungspfleger (m/w/d),persona service AG & Co. KG • Niederlassung: Potsdam,IT-Stellen,"Zeesen, Königs Wusterhausen",2025-02-21T05:56:32Z,18,20,N/A
Java-Entwickler (m/w/d) für Konzern in Nürnberg gesucht,Computer Futures,IT-Stellen,"Nürnberg, Bayern",2025-03-11T14:40:22Z,60000,95000,permanent
Senior Windows Administrator (m/w/d),Peak One GmbH,IT-Stellen,"Gut Moor, Hamburg",2025-02-27T14:22:45Z,85000,85000,permanent
Architekt / .NET Entwickler (m/w/d) ab jetzt,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Schwabing-Freimann, München",2025-03-17T19:22:58Z,N/A,N/A,permanent
Global Product and Partner Manager (Fleet and Accident Management) (m/w/d),Bosch Group,IT-Stellen,"Frankfurt am Main, Hessen",2025-02-22T05:51:47Z,N/A,N/A,N/A
Linux Administrator für Server/Storage (m/w/d),Computer Futures,IT-Stellen,"Stuttgart, Baden-Württemberg",2025-03-14T14:56:29Z,60000,80000,permanent
CNC Dreher (m/w/d),persona service AG & Co. KG • Niederlassung: Potsdam,IT-Stellen,"Moabit, Berlin",2025-03-14T06:41:36Z,20,22,N/A
Schlosser (m/w/d),persona service AG & Co. KG • Niederlassung: Flensburg,IT-Stellen,"Friesischer Berg, Flensburg",2025-03-05T06:15:00Z,18,20,N/A
Reinigungskraft Waggon (m/w/d),persona service AG & Co. KG • Niederlassung: Gera,IT-Stellen,"Meuselwitz, Altenburger Land (Kreis)",2025-03-12T06:36:25Z,14,16,N/A
Gabelstaplerfahrer (m/w/d),persona service AG & Co. KG • Niederlassung: Nienburg,IT-Stellen,"Nienburg (Weser), Nienburg (Kreis)",2025-03-20T06:44:37Z,16,18,N/A
CNC Dreher (m/w/d),persona service AG & Co. KG • Niederlassung: Rotenburg,IT-Stellen,"Munster, Soltau-Fallingbostel (Kreis)",2025-03-07T12:33:20Z,18,20,N/A
Lacklaborant (m/w/d),persona service AG & Co. KG • Niederlassung: Schwäbisch Gmünd,IT-Stellen,"Schorndorf, Rems-Murr-Kreis",2025-03-18T06:41:56Z,18,20,N/A
SAP Inhouse Consultant SD (m/w/d),Hays AG,IT-Stellen,"Friedrichstadt, Düsseldorf",2025-02-26T14:24:57Z,N/A,N/A,permanent
Verwaltungsfachangestellte (m/w/d) in Potsdam,persona service AG & Co. KG • Niederlassung: Potsdam,IT-Stellen,"Beelitz, Potsdam-Mittelmark (Kreis)",2025-03-20T06:44:36Z,20,22,N/A
SAP CRM Berater - 6Monate - Hybrid in Bremen - Start 01/04,RED Global,IT-Stellen,"Bremen, Deutschland",2025-02-26T14:24:48Z,N/A,N/A,contract
Elektroniker Schienenfahrzeuge (m/w/d),persona service AG & Co. KG • Niederlassung: Cottbus,IT-Stellen,"Spremberg, Spree-Neiße (Kreis)",2025-02-27T06:05:12Z,18,20,N/A
SAP SAP SEM-BCS / Group Reporting (Lead) Consultant - Remote / Low Travel (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Dortmund",2024-10-24T19:39:47Z,N/A,N/A,permanent
HSE Manager (m/w/d),persona service AG & Co. KG • Niederlassung: Elmshorn,IT-Stellen,"Groß Nordende, Pinneberg (Kreis)",2025-03-12T06:36:30Z,26,28,N/A
SAP Industry Specific Solution for Utilities (ISU),Axiom Software Solutions Limited,IT-Stellen,Deutschland,2024-11-14T13:11:19Z,400,500,contract
Informatica Developer - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-10-16T01:25:08Z,60000,120000,permanent
Produktionsmitarbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Recklinghausen,IT-Stellen,"Stadtmitte, Recklinghausen",2025-03-19T06:48:51Z,14,16,N/A
EAM-IAM Rollout Manager - 12 Monate - Remote - Start: ASAP,RED Global,IT-Stellen,Deutschland,2025-03-07T14:31:54Z,N/A,N/A,contract
Bürokauffrau (m/w/d),persona service AG & Co. KG • Niederlassung: Oldenburg,IT-Stellen,"Godorf, Köln",2025-03-08T06:24:20Z,16,18,N/A
Senior IT-Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Versmold, Gütersloh (Kreis)",2025-03-18T14:41:55Z,65000,85000,permanent
SAP HCM (Lead) Consultant (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-10-24T19:39:46Z,50,110,permanent
IT Systemkaufmann (m/w/d),Hays AG,IT-Stellen,"Aachen (Kreis), Nordrhein-Westfalen",2025-02-21T14:20:44Z,50000,55000,permanent
PHP Entwickler (m/w/d),Peak One GmbH,IT-Stellen,"Sonnenberg, Wiesbaden",2025-03-01T14:24:24Z,60000,80000,permanent
Solution Architect (m/w/d) ISU-Erfahrung,Progressive Recruitment,IT-Stellen,"Köln, Nordrhein-Westfalen",2025-03-13T14:49:08Z,N/A,N/A,contract
Fachkraft für Lagerlogistik (m/w/d),persona service AG & Co. KG • Niederlassung: Hamburg Harburg,IT-Stellen,"Bergedorf, Hamburg",2025-03-20T06:44:37Z,22,24,N/A
SAP S/4HANA EWM Lead Consultant (all genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-10-24T19:39:46Z,N/A,N/A,permanent
Montagemitarbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Heilbronn,IT-Stellen,"Grollenhof, Heilbronn (Kreis)",2025-02-21T05:56:32Z,16,18,N/A
Einkäufer (m/w/d),persona service AG & Co. KG • Niederlassung: Celle,IT-Stellen,"Nienhagen, Celle (Kreis)",2025-02-22T05:56:10Z,18,20,N/A
Team Lead Cloud & Data Center,BEW Berliner Energie und Wärme GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-05T06:15:07Z,N/A,N/A,N/A
Android-Entwickler (m/w/d),Computer Futures,IT-Stellen,"Hamburg, Deutschland",2025-03-07T14:31:59Z,60000,80000,permanent
SAP Security Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Hamburg-Altstadt, Hamburg",2025-01-14T22:20:54Z,60000,120000,permanent
Servicetechniker (m/w/d),iks Engineering GmbH,IT-Stellen,"Fechenheim, Frankfurt am Main",2024-12-18T08:08:01Z,N/A,N/A,contract
SAP Master Data Consultancy Specialist (m/w/d),Progressive Recruitment,IT-Stellen,"Leverkusen, Nordrhein-Westfalen",2025-02-25T14:22:07Z,N/A,N/A,contract
JAVA Senior-Softwareentwickler (m/w/d) in Berlin,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Friedrichsfelde, Berlin",2025-02-14T19:08:05Z,N/A,N/A,permanent
IT Technical Consultant,Zoho Corporation Europe,IT-Stellen,"Friedrichstadt, Düsseldorf",2025-03-14T12:06:33Z,N/A,N/A,permanent
Cloud DevOps Engineer (m/w/d),Computer Futures,IT-Stellen,"Düsseldorf, Nordrhein-Westfalen",2025-02-22T14:21:05Z,50000,70000,permanent
Produktionsmitarbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Melle,IT-Stellen,"Dratum-Ausbergen, Melle",2025-03-15T06:36:16Z,14,16,N/A
SAP Solution Manager (Senior) Consultant - Family Friendly Environment (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Friedrichstadt, Düsseldorf",2024-12-23T19:56:02Z,45000,110000,permanent
Leiter IT-Projekte (m/w/d),Hays AG,IT-Stellen,"Auerberg, Bonn",2025-03-13T14:49:16Z,N/A,N/A,permanent
SAP IS-R (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2024-12-13T19:41:45Z,60000,120000,permanent
Teamleiter Produktion (m/w/d) in Wunstorf,persona service AG & Co. KG • Niederlassung: Nienburg,IT-Stellen,"Ronnenberg, Region Hannover (Kreis)",2025-03-01T06:09:40Z,18,20,N/A
SAP Authorization / Berechtigungen Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Bahnhofsviertel, Frankfurt am Main",2024-12-20T14:14:45Z,45000,120000,permanent
IT-Entwickler Java/JEE (m/w/d) gesucht,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Prenzlauer Berg, Berlin",2025-03-04T19:17:51Z,N/A,N/A,permanent
Verladehelfer (m/w/d),persona service AG & Co. KG • Niederlassung: Melle,IT-Stellen,"Dratum-Ausbergen, Melle",2025-03-15T06:36:16Z,16,18,N/A
IT-Systemadministrator - Linux (m/w/d),Peak One GmbH,IT-Stellen,"Eschborn, Main-Taunus-Kreis",2025-03-06T14:29:32Z,60000,90000,permanent
Senior Technical Product Manager | Data Backbone (f/m/d),Enpal B.V.,IT-Stellen,"Berlin, Deutschland",2025-02-28T00:04:04Z,N/A,N/A,N/A
Senior Software Engineer (Contractor),Linux Foundation,IT-Stellen,"Berlin, Deutschland",2025-03-13T12:30:25Z,N/A,N/A,N/A
IT-Mitarbeiter (m/w/d) PC-Service,Bela,IT-Stellen,"Schreventeich, Kiel",2024-01-29T18:01:31Z,N/A,N/A,N/A
Finanzbuchhalter (m/w/d),persona service AG & Co. KG • Niederlassung: Offenburg,IT-Stellen,"Fessenbach, Offenburg",2025-03-04T06:15:59Z,40000,45000,N/A
Teamleitung Customer Operations (w/m/d),Deutsche Glasfaser,IT-Stellen,"Saarlouis, Saarlouis (Kreis)",2025-03-12T12:42:52Z,N/A,N/A,N/A
Produktionsmitarbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Chemnitz Mitte,IT-Stellen,"Neukirchen, Mittelsachsen (Kreis)",2025-02-21T05:56:32Z,14,16,N/A
Software Engineer mit Collibra Erfahrung (m/w/d),SThree,IT-Stellen,"Schwabing-Freimann, München",2025-03-15T14:55:29Z,N/A,N/A,contract
PL/SQL Software Engineer,Avaloq,IT-Stellen,"Berlin, Deutschland",2025-03-06T18:19:09Z,N/A,N/A,N/A
SAP FI/CO Consultant (w/m/d) - Next Level,Peak One GmbH,IT-Stellen,"Aubing-Lochhausen-Langwied, München",2025-02-22T14:21:00Z,80000,120000,permanent
1st Level Supporter Gesundheitswesen (m/w/d) in Hannover,persona service AG & Co. KG • Niederlassung: Hannover,IT-Stellen,"Hildesheim, Hildesheim (Kreis)",2025-03-20T06:44:36Z,45000,50000,N/A
Software Architekt (w/m/d),Deutsche Glasfaser,IT-Stellen,"Borken, Borken (Kreis)",2025-03-21T12:59:22Z,N/A,N/A,N/A
SAP SuccessFactors (Senior) Consultant Best-In-Class Training (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Gleißbühl, Nürnberg",2024-12-23T19:56:01Z,50000,120000,permanent
Workday Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Berlin",2024-12-20T14:14:46Z,60000,120000,permanent
Kfz Mechatroniker (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Neukölln,IT-Stellen,"Neukölln, Berlin",2025-03-04T06:15:59Z,20,22,N/A
Konstruktionsmechaniker (m/w/d),persona service AG & Co. KG • Niederlassung: Straubing,IT-Stellen,"Neukirchen, Straubing-Bogen (Kreis)",2025-03-12T06:36:29Z,18,20,N/A
Arbeitsvorbereiter (m/w/d),persona service AG & Co. KG • Niederlassung: Oranienburg,IT-Stellen,"Gransee, Oberhavel (Kreis)",2025-03-05T06:15:00Z,16,18,N/A
Fertigungsmitarbeiter (m/w/d) in Kaufbeuren,persona service AG & Co. KG • Niederlassung: Kaufbeuren,IT-Stellen,"Buchloe, Ostallgäu (Kreis)",2025-03-06T06:15:56Z,16,18,N/A
SAP Ariba (Senior) Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20T01:49:55Z,60000,120000,permanent
ERP Applikationsmanager / Systembetreuer (m/w/d),Hays AG,IT-Stellen,"Region Hannover (Kreis), Niedersachsen",2025-02-28T14:23:45Z,N/A,N/A,permanent
Workday Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2024-12-20T14:14:45Z,60000,120000,permanent
"Softwareentwickler C++/ C#, und .NET (m/w/d) Vollzeitstelle",RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Innenstadt, Augsburg",2025-02-05T01:29:32Z,N/A,N/A,permanent
Mechatroniker / Techniker (m/w/d),The Petfood Company GmbH,IT-Stellen,"Mussum, Bocholt",2025-02-13T13:12:24Z,N/A,N/A,N/A
Senior UX Researcher - German & English (All genders),zooplus SE,IT-Stellen,"München, München (Kreis)",2025-03-13T00:27:27Z,N/A,N/A,N/A
"Microsoft Dynamics 365 Developer (.Net, C#, HTML5…) - Flexible Working Hours (All Genders)",The Recruitment 2.0 Group,IT-Stellen,"Mitte, Stuttgart",2025-01-14T22:20:54Z,60000,120000,permanent
SAP Solution Architect,Zone IT Solutions,IT-Stellen,"München, München (Kreis)",2025-02-19T03:08:03Z,80,120,N/A
Praktikum im Bereich Toolentwicklung für webasierte Anwendungen,Bosch Group,IT-Stellen,"Abstatt, Heilbronn (Kreis)",2025-02-26T06:00:38Z,N/A,N/A,N/A
SAP Ariba (Senior) Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Dortmund",2024-12-20T01:49:55Z,60000,120000,permanent
CNC Fachkraft (m/w/d),persona service AG & Co. KG • Niederlassung: Straubing,IT-Stellen,"Straubing, Straubing (Kreis)",2025-03-14T06:41:36Z,20,22,N/A
Project Manager,McFadyen Digital,IT-Stellen,"München, München (Kreis)",2025-03-19T06:41:27Z,N/A,N/A,N/A
E-Commerce Projektleiter (m/w/d),Computer Futures,IT-Stellen,"Berlin, Deutschland",2025-03-12T14:34:21Z,N/A,N/A,contract
Auftragssachbearbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Chemnitz Mitte,IT-Stellen,"Stollberg/Erzgebirge, Erzgebirgskreis",2025-03-04T06:15:59Z,40000,45000,N/A
SAP MDM Consultant,Darwin Recruitment,IT-Stellen,"Düsseldorf, Nordrhein-Westfalen",2025-03-17T14:48:39Z,N/A,N/A,contract
Procurement Manager (m/w/d),persona service AG & Co. KG • Niederlassung: Bochum,IT-Stellen,"Welper, Hattingen",2025-02-21T05:56:32Z,45000,50000,N/A
Pesonalsachbearbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Göttingen,IT-Stellen,"Nörten-Hardenberg, Northeim (Kreis)",2025-03-07T06:18:13Z,18,20,N/A
Java Programmierer (m/w/d) gesucht,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Altstadt-Lehel, München",2025-02-06T01:33:15Z,N/A,N/A,permanent
DevOps Administration (m/w/d),EWS GmbH & Co. KG,IT-Stellen,"Handewitt, Schleswig-Flensburg (Kreis)",2025-03-11T14:16:56Z,N/A,N/A,N/A
Fullstack-Java Entwickler (m/w/d),Peak One GmbH,IT-Stellen,"Schulenkamp, Langenhagen",2025-03-07T14:31:49Z,70000,90000,permanent
Elektromonteur (m/w/d),persona service AG & Co. KG • Niederlassung: Köln Deutz,IT-Stellen,"Lohmar, Rhein-Sieg-Kreis",2025-02-26T06:02:59Z,18,20,N/A
Maschinenbediener / Montierer (m/w/d),persona service AG & Co. KG • Niederlassung: Hamburg Harburg,IT-Stellen,"Glinde, Stormarn (Kreis)",2025-02-25T06:00:22Z,16,18,N/A
Maschinenbediener / Montierer (m/w/d),persona service AG & Co. KG • Niederlassung: Oranienburg,IT-Stellen,"Velten, Oberhavel (Kreis)",2025-03-04T06:15:59Z,14,16,N/A
Disponent Transporte und Sonderfahrten (m/w/d),persona service AG & Co. KG • Niederlassung: Halle,IT-Stellen,"Halle (Saale), Sachsen-Anhalt",2025-03-15T06:36:17Z,40000,45000,N/A
Konstruktionsmechaniker (m/w/d),persona service AG & Co. KG • Niederlassung: Neumünster,IT-Stellen,"Rendswühren, Plön (Kreis)",2025-03-11T06:31:41Z,18,20,N/A
Elektroingenieur oder Techniker Elektrotechnik (m/w/d),iks Engineering GmbH,IT-Stellen,"Humboldt-Gremberg, Köln",2024-12-18T08:08:02Z,N/A,N/A,contract
Duales Studium - Bachelor of Science Angewandte Informatik (m/w/d),Bela,IT-Stellen,"Schreventeich, Kiel",2024-08-19T20:22:14Z,N/A,N/A,N/A
Big Data Engineer - Family Friendly Environment (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Stuttgart",2024-12-20T14:14:48Z,60000,120000,permanent
Staplerfahrer (m/w/d) in Esslingen,persona service AG & Co. KG • Niederlassung: Esslingen,IT-Stellen,"Kirchheim unter Teck, Esslingen (Kreis)",2025-03-20T06:44:37Z,16,18,N/A
Software-Ingenieur (m/w/d),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Milbertshofen-Am Hart, München",2025-02-25T19:14:28Z,N/A,N/A,permanent
Teamleiter Export (m/w/d),persona service AG & Co. KG • Niederlassung: Solingen,IT-Stellen,"Gräfrath, Solingen",2025-03-11T06:31:41Z,55000,60000,N/A
Schlosser (m/w/d),persona service AG & Co. KG • Niederlassung: Bremen,IT-Stellen,"Verden (Aller), Verden (Kreis)",2025-03-12T06:36:27Z,18,20,N/A
Sachbearbeiter Entgeltabrechnung (m/w/d),persona service AG & Co. KG • Niederlassung: Stuttgart Mitte,IT-Stellen,"Frauenkopf, Stuttgart",2025-03-11T06:31:39Z,16,18,N/A
Mitarbeiter (m/w/d) IT Service Desk DACH,Rentokil Pest Control,IT-Stellen,"Düsseldorf, Nordrhein-Westfalen",2025-03-19T06:41:28Z,N/A,N/A,N/A
"Senior Product Analyst, (AdTech)",Delivery Hero,IT-Stellen,"Berlin, Deutschland",2025-03-11T12:43:45Z,N/A,N/A,N/A
Microsoft Dynamics AX/365 Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2024-10-16T01:25:08Z,60000,120000,permanent
SAP EWM (Senior) Berater - S/4HANA - 100% Remote,The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-08-16T13:06:09Z,55000,120000,permanent
SAP FI (Senior) Berater - S4HANA - Remote (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Dortmund",2025-01-14T22:20:57Z,55000,120000,permanent
"Engineering Manager, Supply Chain (Quick Commerce)",Delivery Hero,IT-Stellen,"Berlin, Deutschland",2025-02-28T12:04:42Z,N/A,N/A,N/A
Pflegefachkraft (m/w/d),persona service AG & Co. KG • Niederlassung: Osnabrück,IT-Stellen,"Gartlage, Osnabrück",2025-02-20T05:51:54Z,24,26,N/A
Hausmeister (m/w/d),persona service AG & Co. KG • Niederlassung: Wuppertal,IT-Stellen,"Elberfeld, Wuppertal",2025-03-14T06:41:36Z,14,16,N/A
Qlik BI Consultant / Developer - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Hamburg-Altstadt, Hamburg",2025-01-14T22:20:54Z,60000,120000,permanent
People Lead IT (m/w/d),TIMOCOM GmbH,IT-Stellen,"Erkrath, Düsseldorf",2025-02-27T12:10:01Z,N/A,N/A,N/A
Mechatroniker (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Wedding,IT-Stellen,"Wedding, Berlin",2025-03-12T06:36:27Z,18,20,N/A
Empfangskraft (m/w/d),persona service AG & Co. KG • Niederlassung: Biberach,IT-Stellen,"Biberach an der Riß, Biberach (Kreis)",2025-03-07T06:18:13Z,33600,36000,N/A
C# .NET Entwickler (m/w/d) Moderne Cloud- & Backendtechnologien,Peak One GmbH,IT-Stellen,"Maxvorstadt, München",2025-03-18T14:41:52Z,78000,90000,permanent
