title,company,category,location,created,salary_min,salary_max,contract_type
SAP Inhouse-Consultant (m/w/d),ORAFOL Europe GmbH,IT-Stellen,"Oranienburg, Oberhavel (Kreis)",2025-05-08T19:25:27Z,N/A,N/A,N/A
"Werde Cloud Master durch Kombination: AWS re/Start, DEvOps und Python (m/w/d)",Techstarter GmbH,IT-Stellen,"Arheilgen, Darmstadt",2025-05-08T21:32:36Z,N/A,N/A,permanent
Leitung IT/SAP (m/w/d) – Digitale Prozesse und Zukunft gestalten,Senator Executive Search Partners GmbH – Mainz,IT-Stellen,Deutschland,2025-05-08T07:27:00Z,N/A,N/A,N/A
App- und Plattform-Manager (m/w/d)*,ALH Gruppe,IT-Stellen,Deutschland,2025-05-08T19:25:05Z,N/A,N/A,N/A
(Junior) - Professional - STACKIT Customer Expert - Runtime (m/w/d),STACKIT,IT-Stellen,"Berlin, Deutschland",2025-05-08T13:50:54Z,N/A,N/A,N/A
Techniker Energietechnik Sekundärtechnik (m/w/d),50Hertz Transmission GmbH,IT-Stellen,Deutschland,2025-05-08T20:46:51Z,N/A,N/A,N/A
Cyber Security Engineer – Energiewende (m/w/d),Westnetz GmbH,IT-Stellen,Deutschland,2025-05-08T00:33:28Z,N/A,N/A,N/A
Kubernetes DevOps Engineer (w/m/d),ORDIX AG,IT-Stellen,"Gebersdorf, Nürnberg",2025-05-08T21:32:42Z,N/A,N/A,permanent
(Senior) Consultant Cyber-Security (w|m|d),BridgingIT GmbH,IT-Stellen,"Mannheim, Baden-Württemberg",2025-05-08T19:25:05Z,N/A,N/A,N/A
Servicetechniker (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Wedding,IT-Stellen,"Spandau, Berlin",2025-05-08T08:17:24Z,16,18,N/A
SAP Basis Consultant (m/w/d),Hays – Working for your tomorrow,IT-Stellen,"München, München (Kreis)",2025-05-08T19:26:19Z,N/A,N/A,N/A
Meister / Techniker Energietechnik für Schutz- und Leittechnik (m/w/d),50Hertz Transmission GmbH,IT-Stellen,"Charlottenburg, Berlin",2025-05-08T20:46:51Z,N/A,N/A,N/A
Altenpfleger (m/w/d),persona service AG & Co. KG • Niederlassung: Kassel,IT-Stellen,"Hessisch Lichtenau, Werra-Meißner-Kreis",2025-05-08T01:49:41Z,28,30,N/A
Kundenbetreuer:in Hausanschlüsse Strom (m/w/d),Bayernwerk Netz GmbH,IT-Stellen,"Pfaffenhofen an der Ilm, Pfaffenhofen an der Ilm (Kreis)",2025-05-08T00:33:29Z,N/A,N/A,N/A
SAP Consultant (m/w/d) FI/CO,Syntax Systems GmbH & Co. KG,IT-Stellen,Deutschland,2025-05-08T19:25:05Z,N/A,N/A,N/A
Senior Digital Media Manager (Mensch) Entertainment,Wavemaker,IT-Stellen,"Eil, Köln",2025-05-08T02:57:57Z,N/A,N/A,N/A
Senior IT Service Manager - Virtual Endpoint (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-05-08T19:28:17Z,N/A,N/A,N/A
Werkstudententätigkeit im Bereich DevOps für Software-in-the-Loop ab Juli 2025,Mercedes-Benz AG,IT-Stellen,"Sindelfingen, Böblingen (Kreis)",2025-05-08T07:25:40Z,N/A,N/A,N/A
Ingenieur Elektrotechnik für Instandhaltung von Großtransformatoren (m/w/d),50Hertz Transmission GmbH,IT-Stellen,"Wolmirstedt, Börde (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Weiterbildung als Robotikspezialist mit Fokus auf SPS und Automatisierungstechnik (m/w/d) - Auch ohne Vorkenntnisse,Smart Future Campus GmbH,IT-Stellen,"Ebersteinburg, Baden-Baden",2025-05-08T21:32:29Z,N/A,N/A,permanent
Meister Elektrotechnik Bestandsdokumentation Freileitungen (m/w/d),50Hertz Transmission GmbH,IT-Stellen,"Chemnitz, Chemnitz (Kreis)",2025-05-08T20:46:52Z,N/A,N/A,N/A
Java Developer (m/w/d) - Konstanz oder remote,SEITENBAU GmbH,IT-Stellen,"Konstanz, Konstanz (Kreis)",2025-05-08T19:25:07Z,N/A,N/A,N/A
Mitarbeiter für den Betrieb unserer IT-/OT-Systeme (m/w/d),BGZ Gesellschaft für Zwischenlagerung mbH,IT-Stellen,"Brunsbüttel, Dithmarschen (Kreis)",2025-05-08T19:27:20Z,N/A,N/A,N/A
Spezialist*in IT- Schwerpunkt M365 (w/m/d),GLS Gemeinschaftsbank eG,IT-Stellen,"Bochum, Nordrhein-Westfalen",2025-05-08T07:24:22Z,N/A,N/A,N/A
Inhouse IT Consultant (m/w/d) für Microsoft Dynamics 365,B&O Service AG,IT-Stellen,"München, München (Kreis)",2025-05-08T19:25:08Z,N/A,N/A,N/A
IT Consultant (m/w/d) SAP-Umfeld,univativ GmbH,IT-Stellen,"Mannheim, Baden-Württemberg",2025-05-08T20:42:25Z,50000,65000,N/A
Internationale:r Bilanzbuchhalter:in,AVL Recruiting Group,IT-Stellen,Deutschland,2025-05-08T11:38:55Z,N/A,N/A,N/A
Embedded Software Engineer (m/w/d) – Electric Drive Systems,Festo SE & Co. KG,IT-Stellen,"Esslingen (Kreis), Baden-Württemberg",2025-05-08T19:24:39Z,N/A,N/A,N/A
Meister Elektrotechnik für Wartung & Instandhaltung Strom Netze (m/w/d*),Schleswig-Holstein Netz AG,IT-Stellen,"Hamburg, Deutschland",2025-05-08T20:46:49Z,N/A,N/A,N/A
Referent (m/w/d) Controlling & Digitalisierung,Ecclesia Versicherungsdienst GmbH,IT-Stellen,"Detmold, Lippe (Kreis)",2025-05-08T01:46:04Z,N/A,N/A,N/A
Technischer Einkaufssachbearbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Bochum,IT-Stellen,"Annen, Witten",2025-05-08T01:49:41Z,45000,50000,N/A
Techniker / Meister Energietechnik Projektplanung Versorgungstechnik (m/w/d),Westnetz GmbH,IT-Stellen,"Kalkar, Kleve (Kreis)",2025-05-08T20:46:48Z,N/A,N/A,N/A
Software Developer für Softwarelösungen im Client-/ Serverumfeld (m|w|d),NOVO Data Solutions GmbH & Co. KG,IT-Stellen,"Bayreuth, Bayreuth (Kreis)",2025-05-08T00:33:27Z,N/A,N/A,N/A
IT System Engineer Windows OS / IT Operations (w/m/d),50Hertz Transmission GmbH,IT-Stellen,Deutschland,2025-05-08T20:46:50Z,N/A,N/A,N/A
IT-Manager/in (w/m/d),Kölner Verein für Rehabilitation e.V.,IT-Stellen,"Köln, Nordrhein-Westfalen",2025-05-08T19:25:03Z,N/A,N/A,N/A
Software Developer C++ - Fintech / InsurTech (w/m/d),Smart InsurTech AG,IT-Stellen,"Würzburg, Würzburg (Kreis)",2025-05-08T20:46:49Z,N/A,N/A,N/A
Machine Learning Engineer AI Lab (gn) Vollzeit/Teilzeit,DKV Mobility Group SE,IT-Stellen,"Ratingen, Mettmann (Kreis)",2025-05-08T19:26:40Z,N/A,N/A,N/A
Lead Unified Customer Contact Engineer (all genders),BNP Paribas S.A.,IT-Stellen,"Duisburg, Nordrhein-Westfalen",2025-05-08T19:25:31Z,N/A,N/A,N/A
Software Developer C++ - Fintech / InsurTech (w/m/d),Smart InsurTech AG,IT-Stellen,"Nürnberg, Bayern",2025-05-08T20:46:49Z,N/A,N/A,N/A
Software Ingenieur als Trainee für Systeminfrastruktur / Systemführung (m/w/d),Westnetz GmbH,IT-Stellen,"Siegen, Siegen-Wittgenstein (Kreis)",2025-05-08T00:33:28Z,N/A,N/A,N/A
IT-Experte und Cloud-Engineer mit Datenbankfokus (m/w/d),Westnetz GmbH,IT-Stellen,"Essen, Nordrhein-Westfalen",2025-05-08T00:33:29Z,N/A,N/A,N/A
Ausbildungsbegleitendes Praktikum für Fachinformatiker *innen,Pfennigparade SIGMETA GmbH,IT-Stellen,"Milbertshofen-Am Hart, München",2025-05-08T22:05:59Z,N/A,N/A,N/A
Verkäufer / Mitarbeiter Esso Tankstelle (m/w/d) (150482),EG Group,IT-Stellen,"Annen, Witten",2025-05-08T01:58:38Z,N/A,N/A,N/A
Ingenieur Elektrotechnik für Bau von elektrischen Netzen (m/w/d),Westnetz GmbH,IT-Stellen,"Dortmund, Nordrhein-Westfalen",2025-05-08T00:33:28Z,N/A,N/A,N/A
Software Developer C++ - Fintech / InsurTech (w/m/d),Smart InsurTech AG,IT-Stellen,Deutschland,2025-05-08T20:46:49Z,N/A,N/A,N/A
Raumplaner als Trainee Technisches Projektmanagement (w/m/d),50Hertz Transmission GmbH,IT-Stellen,"Berlin, Deutschland",2025-05-08T20:46:52Z,N/A,N/A,N/A
Elektroniker Schaltschrankbau Nordex Energy (m/w/d) in DMR,persona service AG & Co. KG • Niederlassung: Rostock,IT-Stellen,"Marlow, Vorpommern-Rügen (Kreis)",2025-05-08T14:16:08Z,16,18,N/A
Food Technology Development Manager (m/w/d),Hochland Deutschland GmbH,IT-Stellen,Deutschland,2025-05-08T19:24:41Z,N/A,N/A,N/A
"Werde Cloud Master durch Kombination: AWS re/Start, DEvOps und Python (m/w/d)",Techstarter GmbH,IT-Stellen,Deutschland,2025-05-08T21:32:33Z,N/A,N/A,permanent
Sicherheitsmitarbeiter mit GSSK - Notruf und Serviceleitstelle (m/w/d),e-shelter security GmbH,IT-Stellen,"Frankfurt am Main, Hessen",2025-05-08T19:26:30Z,N/A,N/A,N/A
Entwickler SAP Variantenkonfiguration (w/m/d),SEW-EURODRIVE GmbH & Co KG,IT-Stellen,Deutschland,2025-05-08T19:26:18Z,N/A,N/A,N/A
Wirtschaftsinformatiker:in als Controller:in IT Budgetierung,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Senior Developer (m/f/d) – Financial Market Data Platform,IDS GmbH - Analysis and Reporting Services,IT-Stellen,"München, München (Kreis)",2025-05-08T19:26:18Z,N/A,N/A,N/A
Product Owner Netzberechnungen & Simulation (w/m/d),50Hertz Transmission GmbH,IT-Stellen,"Berlin, Deutschland",2025-05-08T20:46:51Z,N/A,N/A,N/A
SPS-Programmierer (m/w/d) – TIA Portal & Simatic S7,IMS-RITTER GmbH,IT-Stellen,"Rees, Kleve (Kreis)",2025-05-08T21:32:26Z,N/A,N/A,permanent
Software Ingenieur als Trainee für Systeminfrastruktur / Systemführung (m/w/d),Westnetz GmbH,IT-Stellen,"Münster, Nordrhein-Westfalen",2025-05-08T00:33:28Z,N/A,N/A,N/A
Automatisierungstechniker Pharma (m/w/d),persona service AG & Co. KG • Niederlassung: Oranienburg,IT-Stellen,"Oranienburg, Oberhavel (Kreis)",2025-05-08T08:17:24Z,55000,60000,N/A
Inhouse Consultant SAP SuccessFactors (m/w/d),Materna Information & Communications SE,IT-Stellen,"Dortmund, Nordrhein-Westfalen",2025-05-08T19:25:05Z,N/A,N/A,N/A
Nautiker als Marine Koordinator Offshore (w/m/d),50Hertz Transmission GmbH,IT-Stellen,"Güstrow, Landkreis Rostock",2025-05-08T20:46:51Z,N/A,N/A,N/A
Büroassistenz (m/w/d) Datenpflege & Koordination,univativ GmbH,IT-Stellen,Deutschland,2025-05-08T12:32:57Z,N/A,N/A,N/A
IT-Experte und Cloud-Engineer mit Datenbankfokus (m/w/d),Westnetz GmbH,IT-Stellen,"Wesseling, Rhein-Erft-Kreis",2025-05-08T00:33:29Z,N/A,N/A,N/A
Softwareentwickler (m/w/d) mit Fachkenntnissen in Oracle Forms und PL/SQL,tobaccoland Automatengesellschaft mbh & Co. KG,IT-Stellen,"Mönchengladbach, Nordrhein-Westfalen",2025-05-08T19:28:20Z,N/A,N/A,N/A
Montierer Batteriefertigung (m/w/d),persona service AG & Co. KG • Niederlassung: Dresden Altstadt,IT-Stellen,"Pirna, Sächsische Schweiz-Osterzgebirge (Kreis)",2025-05-08T01:49:45Z,14,16,N/A
"Werde Cloud Master durch Kombination: AWS re/Start, DEvOps und Python (m/w/d)",Techstarter GmbH,IT-Stellen,"Zieverich, Bergheim",2025-05-08T21:32:36Z,N/A,N/A,permanent
Embedded Software Developer (all genders),SFS Group Germany GmbH,IT-Stellen,"Walldorf, Rhein-Neckar-Kreis",2025-05-08T13:50:55Z,N/A,N/A,N/A
Weiterbildung als Robotikspezialist mit Fokus auf SPS und Automatisierungstechnik (m/w/d) - Auch ohne Vorkenntnisse,Smart Future Campus GmbH,IT-Stellen,"Ebersteinburg, Baden-Baden",2025-05-08T21:32:29Z,N/A,N/A,permanent
Senior Software Algorithm Developer,MEDIFOX DAN,IT-Stellen,Deutschland,2025-05-08T11:22:15Z,N/A,N/A,N/A
Software Developer C++ (w/m/d),Smart InsurTech AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:49Z,N/A,N/A,N/A
Softwareingenieur (m/w/x) C# und WPF für den Maschinenbau,infoteam Software AG,IT-Stellen,Deutschland,2025-05-08T11:37:19Z,N/A,N/A,N/A
Software Ingenieurin für IT- Infrastruktur und Netzwerke (m/w/d),50Hertz Transmission GmbH,IT-Stellen,"Berlin, Deutschland",2025-05-08T20:46:52Z,N/A,N/A,N/A
Ingenieur Elektrotechnik für Instandhaltung von Großtransformatoren (m/w/d),50Hertz Transmission GmbH,IT-Stellen,Deutschland,2025-05-08T20:46:51Z,N/A,N/A,N/A
Applications Architect für Dokumentenmanagement und ECM Systemadministration (m/w/d),Soluvia IT-Services GmbH,IT-Stellen,"Mannheim, Baden-Württemberg",2025-05-08T13:50:51Z,N/A,N/A,N/A
Software Developer C++ - Fintech / InsurTech (w/m/d),Smart InsurTech AG,IT-Stellen,"Essen, Nordrhein-Westfalen",2025-05-08T20:46:49Z,N/A,N/A,N/A
Fachinformatiker OT-Systems IT-Support (m/w/d)*,Schleswig-Holstein Netz AG,IT-Stellen,"Rendsburg, Rendsburg-Eckernförde (Kreis)",2025-05-08T20:46:49Z,N/A,N/A,N/A
Energieelektroniker:in Betriebstechnik als Netzmonteur:in Stromversorgungsanlagen,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:50Z,N/A,N/A,N/A
Software Developer:in als Leiter:in KI-Lösungen (d/m/w),Haufe Group SE,IT-Stellen,"Gemeinde Gundelfingen, Freiburg im Breisgau",2025-05-08T08:49:47Z,N/A,N/A,N/A
Lead System Engineer (CldGIS) (m/w/d),BWI GmbH,IT-Stellen,"München, München (Kreis)",2025-05-08T00:33:26Z,N/A,N/A,N/A
Software Developer C++ - Fintech / InsurTech (w/m/d),Smart InsurTech AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:49Z,N/A,N/A,N/A
Versuchsingenieur Umweltsimulationen und Vibrationsprüfungen (w/m/d),TÜV SÜD AG,IT-Stellen,"Garching bei München, München (Kreis)",2025-05-08T00:33:26Z,N/A,N/A,N/A
Senior Digital Media Manager (Mensch) Entertainment,Wavemaker,IT-Stellen,"Bistard, Viersen",2025-05-08T02:57:59Z,N/A,N/A,N/A
Konstruktionsmechaniker (m/w/d),persona service AG & Co. KG • Niederlassung: Rostock,IT-Stellen,"Biestow, Rostock",2025-05-08T14:16:07Z,16,18,N/A
(Fach-)Informatiker als Java Softwareentwickler (m|w|d),NOVO Data Solutions GmbH & Co. KG,IT-Stellen,"Bamberg, Bamberg (Kreis)",2025-05-08T00:33:28Z,N/A,N/A,N/A
Ingenieurin Energietechnik Projektleitung AC-Kabel (m/w/d),50Hertz Transmission GmbH,IT-Stellen,"Berlin, Deutschland",2025-05-08T20:46:52Z,N/A,N/A,N/A
SAP Platform Specialist Process Integration (m/w/d),50Hertz Transmission GmbH,IT-Stellen,"Berlin, Deutschland",2025-05-08T20:46:52Z,N/A,N/A,N/A
Netzwerkadministrator / IT-Administrator (m/w/d),Caritasverband für die Diözese Regensburg e.V.,IT-Stellen,"Regensburg, Regensburg (Kreis)",2025-05-08T13:50:56Z,N/A,N/A,permanent
Softwareentwickler C++ / Java - InsurTech (w/m/d),Smart InsurTech AG,IT-Stellen,"München, München (Kreis)",2025-05-08T20:46:49Z,N/A,N/A,N/A
IT-Professional Business Consultant - Digital Crossfunctions (m/w/d),Schwarz IT,IT-Stellen,"Neckarsulm, Heilbronn (Kreis)",2025-05-08T19:25:25Z,N/A,N/A,N/A
Mitarbeiter*in (m/w/d) Mitglieder- und Spendenbetreuung & Öffentlichkeitsarbeit,Albert-Schweitzer-Kinderdorf Hessen e.V.,IT-Stellen,"Steinheim, Hanau",2025-05-08T22:02:20Z,N/A,N/A,N/A
Professorship Software Development on Campus (m/f/d) in Berlin,IU Internationale Hochschule GmbH,IT-Stellen,"Grunewald, Berlin",2025-05-08T22:56:44Z,N/A,N/A,N/A
Software-Testingenieur (m/w/d) mit C/C++,ifm,IT-Stellen,"Tettnang, Bodenseekreis",2025-05-08T21:57:27Z,N/A,N/A,N/A
Business Analyst ERP Software Wohnungswirtschaft (w/m/d),Dr. Klein Wowi Digital AG,IT-Stellen,"Cottbus, Brandenburg",2025-05-08T20:46:51Z,N/A,N/A,N/A
Teamleiter Betonierer (m/w/d),persona service AG & Co. KG • Niederlassung: Memmingen,IT-Stellen,"Aitrach, Ravensburg (Kreis)",2025-05-08T01:49:45Z,22,24,N/A
Ukranian Speech Quality Annotator,LXT,IT-Stellen,Deutschland,2025-05-08T18:03:08Z,N/A,N/A,contract
Informatiker als System Engineer Verwaltung Windows Server (w/m/d),50Hertz Transmission GmbH,IT-Stellen,Deutschland,2025-05-08T20:46:51Z,N/A,N/A,N/A
Senior Digital Media Manager (Mensch) Entertainment,Wavemaker,IT-Stellen,"Beyenburg, Wuppertal",2025-05-08T02:57:59Z,N/A,N/A,N/A
Fachwirt Immobilien als Product Owner ERP Software Wohnungswirtschaft (w/m/d),Dr. Klein Wowi Digital AG,IT-Stellen,"Dresden, Sachsen",2025-05-08T20:46:50Z,N/A,N/A,N/A
Meister / Techniker Elektrotechnik als Arbeitsvorbereiter Operativer Messstellenbetrieb (m/w/d),Westnetz GmbH,IT-Stellen,"Arnsberg, Hochsauerlandkreis",2025-05-08T00:33:28Z,N/A,N/A,N/A
HR-Administrator / HR-Sachbearbeitung (m/w/d),Lagardère Travel Retail Deutschland GmbH,IT-Stellen,"Sonnenberg, Wiesbaden",2025-05-08T00:42:10Z,N/A,N/A,N/A
Cloud-Architekt / Service Owner Data & Analytics Engineer (w/m/d),Hamburger Hochbahn AG,IT-Stellen,"Hamburg, Deutschland",2025-05-08T19:24:44Z,N/A,N/A,N/A
Produktmanager Lüftungstechnik (m/w/d),Hoval GmbH,IT-Stellen,"Aschheim, München (Kreis)",2025-05-08T13:50:52Z,N/A,N/A,N/A
IT-Spezialist als Softwareentwickler Java / SQL (m|w|d),NOVO Data Solutions GmbH & Co. KG,IT-Stellen,"Erlangen, Bayern",2025-05-08T00:33:28Z,N/A,N/A,N/A
Account Manager SOLIDWORKS Software Lösungen Außendienst (w/m/d),Bechtle PLM Deutschland GmbH,IT-Stellen,"Stuttgart, Baden-Württemberg",2025-05-08T16:04:38Z,N/A,N/A,permanent
SPS-Programmierer,ARINKO Stuttgart GmbH,IT-Stellen,Deutschland,2025-05-08T11:37:19Z,N/A,N/A,N/A
Weiterbildung als Robotikspezialist mit Fokus auf SPS und Automatisierungstechnik (m/w/d) - Auch ohne Vorkenntnisse,Smart Future Campus GmbH,IT-Stellen,"Zentrum, Bonn",2025-05-08T21:32:27Z,N/A,N/A,permanent
MAG Konstruktionsmechaniker (m/w/d),persona service AG & Co. KG • Niederlassung: Gütersloh,IT-Stellen,"Verl, Gütersloh (Kreis)",2025-05-08T08:17:23Z,18,20,N/A
Systemadministrator mit Schwerpunkt Fertigungs- und Produktionsanlagen (m/w/d),MEILLER Group,IT-Stellen,"München, München (Kreis)",2025-05-08T19:25:03Z,N/A,N/A,N/A
"Senior Python Software Engineer - Docker, Kubernetes (d/m/w)",Haufe Group SE,IT-Stellen,"Gemeinde Gundelfingen, Freiburg im Breisgau",2025-05-08T23:06:29Z,N/A,N/A,N/A
Meister / Techniker Elektrotechnik als Arbeitsvorbereiter Operativer Messstellenbetrieb (m/w/d),Westnetz GmbH,IT-Stellen,"Arnsberg, Hochsauerlandkreis",2025-05-08T00:33:28Z,N/A,N/A,N/A
Elektroingenieurin als Leiterin Teilprojekte AC-Kabel / Höchstspannung (m/w/d),50Hertz Transmission GmbH,IT-Stellen,"Berlin, Deutschland",2025-05-08T20:46:52Z,N/A,N/A,N/A
Technical Product Owner Data Integration/Tech Lead Data Integration (m/w/d),E.ON Grid Solutions GmbH,IT-Stellen,"Potsdam, Brandenburg",2025-05-08T20:46:50Z,N/A,N/A,N/A
Co-Founder/CTO Chief Technology Officer (w/m/d),myBuddy,IT-Stellen,"Neuostheim, Mannheim",2025-05-08T21:32:27Z,N/A,N/A,permanent
Softwareentwickler (m|w|d),NOVO Data Solutions GmbH & Co. KG,IT-Stellen,"Schweinfurt, Schweinfurt (Kreis)",2025-05-08T00:33:28Z,N/A,N/A,N/A
Ingenieur Energietechnik für Leittechnik / Sekundärtechnik Energiewende (m/w/d),50Hertz Transmission GmbH,IT-Stellen,"Berlin, Deutschland",2025-05-08T20:46:52Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
Ingenieur:in als Trader:in Erneuerbare Energien,Enercity AG,IT-Stellen,"Hannover, Region Hannover (Kreis)",2025-05-08T20:46:51Z,N/A,N/A,N/A
